1336 Compositions 

alloy     Yield Strength, GPa
===============================
Au60Sc40 1.59899087708383
Sc60Au40 1.67091297712069
Sc80Au20 1.74561438229993
Co80Sc20 1.21379474123283
Co60Sc40 1.25467352651545
Sc60Co40 1.29578171695975
Sc80Co20 1.33658623573656
W80Sc20 1.96774412188376
W60Sc40 2.04047646395528
Sc60W40 2.11599996997343
Sc80W20 2.19381489101454
Si80Sc20 1.17743271587815
Si60Sc40 1.20971234545567
Sc60Si40 1.24159691603463
Sc80Si20 1.27267360225664
Ni80Ti20 2.34804657751764
Ni60Ti40 2.44231911237144
Ti60Ni40 2.53132194955674
Ti80Ni20 2.61315167339493
W80Ti20 1.90912784147425
W60Ti40 1.99149967081705
Ti60W40 2.07661377121232
Ti80W20 2.16359172507827
Si80Ti20 1.27555252837267
Si60Ti40 1.31841318480652
Ti60Si40 1.36042343648511
Ti80Si20 1.40109359692926
Mg80Ti20 1.23896553446517
Mg60Ti40 1.27170286757679
Ti60Mg40 1.30303762026422
Ti80Mg20 1.33287708634061
Mo80Ti20 2.21001729574655
Mo60Ti40 2.27051176066618
Ti60Mo40 2.33209279919516
Ti80Mo20 2.3945214085995
Ta80Cr20 2.8379466894975
Ta60Cr40 2.90388856368168
Cr60Ta40 2.96568976525319
Cr80Ta20 3.02332218006645
Zr80Cr20 1.85694914010044
Zr60Cr40 1.9251465518729
Cr60Zr40 1.99439928146358
Cr80Zr20 2.06350859130248
Mo80Cr20 1.90597838172361
Mo60Cr40 1.99695999223301
Cr60Mo40 2.09160019864422
Cr80Mo20 2.18880196409106
Zr80Cr20 2.65754364572791
Zr60Cr40 2.80044751501987
Cr60Zr40 2.93595155840171
Cr80Zr20 3.06082293219151
Gd80Cr20 1.30873513400245
Gd60Cr40 1.35852422892559
Cr60Gd40 1.40809653985777
Cr80Gd20 1.45690657903625
P80Fe20 1.42266733692171
P60Fe40 1.48455297972881
Fe60P40 1.54492551364265
Fe80P20 1.60279533562429
Ni80Fe20 1.73500082111158
Ni60Fe40 1.810851572444
Fe60Ni40 1.88500277519023
Fe80Ni20 1.95602144711788
Hf80Fe20 1.60289657756898
Hf60Fe40 1.63726746401016
Fe60Hf40 1.66999524480182
Fe80Hf20 1.7011684379425
Ca80Fe20 1.44226609393912
Ca60Fe40 1.48828507302
Fe60Ca40 1.53337941150043
Fe80Ca20 1.57682832395166
Co80Fe20 1.95435662155952
Co60Fe40 2.03909249417036
Fe60Co40 2.12262013114443
Fe80Co20 2.2032995708573
Zn80Co20 1.05530591242045
Zn60Co40 1.09106896180411
Co60Zn40 1.12577071710454
Co80Zn20 1.15897055638056
P80Co20 1.17833022976553
P60Co40 1.213033410785
Co60P40 1.24687284012234
Co80P20 1.27953472751111
Au80Co20 1.78379937289592
Au60Co40 1.85272045083014
Co60Au40 1.92454307834941
Co80Au20 1.99928035354113
Pd80Co20 1.20910186874569
Pd60Co40 1.25264973964102
Co60Pd40 1.29696503838985
Co80Pd20 1.3414650339964
Nb80Co20 1.67554042986531
Nb60Co40 1.73445026340652
Co60Nb40 1.7944664666073
Co80Nb20 1.85505079030232
Zn80Ni20 1.42390558709157
Zn60Ni40 1.47411795154675
Ni60Zn40 1.52406004849797
Ni80Zn20 1.57294314939298
Ag80Ni20 2.17669705579478
Ag60Ni40 2.29378628632115
Ni60Ag40 2.40599755212828
Ni80Ag20 2.51121132498254
Cu80Ni20 1.55617034165318
Cu60Ni40 1.6072175599923
Ni60Cu40 1.65733216356171
Ni80Cu20 1.70578641492555
Ti80Ni20 1.24045402255117
Ti60Ni40 1.28589833676661
Ni60Ti40 1.33059473228055
Ni80Ti20 1.37393893583753
Fe80Ni20 1.6534105006266
Fe60Ni40 1.70466684490863
Ni60Fe40 1.75578274167584
Ni80Fe20 1.80638504635941
Zn80Cu20 1.2694149734504
Zn60Cu40 1.30495264022258
Cu60Zn40 1.34099380938796
Cu80Zn20 1.37716714637409
Si80Cu20 1.11447720302835
Si60Cu40 1.1459599802386
Cu60Si40 1.17824462150271
Cu80Si20 1.21095628806378
Co80Cu20 1.31435255960467
Co60Cu40 1.34415865330353
Cu60Co40 1.37324940606212
